"id","price","ticketnum","performance_id","purchase_id"
"96492","7","TA2065131","49","9636"
"96493","77","TA9014954","117","9637"
"96494","7","TA1717995","128","9637"
"96495","40","TA6817150","11","9637"
"96496","27","TA1780359","3","9637"
"96497","10","TA8883748","130","9637"
"96498","7","TA7542845","10","9637"
"96499","5","TA3171803","79","9637"
"96500","63","TA6344089","14","9637"
"96501","5","TA1620907","50","9637"
"96502","55","TA2894291","114","9637"
"96503","31","TA1472058","109","9637"
"96504","10","TA4767609","19","9637"
"96505","5","TA8794277","62","9637"
"96506","2","TA7329021","90","9637"
"96507","2","TA2920446","124","9638"
"96508","11","TA7448955","62","9638"
"96509","139","TA6326854","41","9638"
"96510","41","TA7740626","95","9638"
"96511","6","TA8650996","36","9638"
"96512","8","TA3562578","111","9638"
"96513","25","TA1265828","73","9638"
"96514","14","TA9477028","31","9638"
"96515","15","TA1108038","113","9639"
"96516","10","TA1327700","16","9639"
"96517","11","TA4477344","126","9639"
"96518","6","TA4676747","112","9639"
"96519","35","TA6072888","13","9639"
"96520","10","TA9897306","109","9639"
"96521","12","TA1410054","106","9639"
"96522","78","TA3113750","80","9639"
"96523","12","TA2113324","119","9639"
"96524","51","TA3174489","45","9639"
"96525","12","TA7004866","36","9639"
"96526","9","TA4683746","64","9639"
"96527","12","TA6211875","44","9639"
"96528","2","TA2483813","113","9640"
"96529","7","TA5771429","21","9640"
"96530","13","TA3346829","91","9640"
"96531","7","TA7533697","53","9640"
"96532","7","TA2629218","75","9640"
"96533","11","TA7640240","72","9640"
"96534","82","TA8676062","27","9640"
"96535","5","TA7101512","123","9640"
"96536","35","TA3594903","79","9640"
"96537","16","TA5529409","32","9640"
"96538","8","TA3790594","92","9640"
"96539","14","TA6522777","99","9640"
"96540","49","TA5091903","98","9640"
"96541","51","TA8212245","60","9640"
"96542","13","TA6569461","56","9641"
"96543","53","TA3170258","132","9641"
"96544","40","TA3521455","70","9641"
"96545","11","TA6331632","110","9641"
"96546","24","TA9125649","25","9641"
"96547","20","TA2221061","29","9641"
"96548","6","TA6625664","91","9641"
"96549","7","TA6781921","23","9641"
"96550","15","TA3069605","5","9642"
"96551","4","TA4826102","88","9642"
"96552","14","TA2802439","107","9642"
"96553","6","TA1938710","119","9642"
"96554","10","TA7476548","121","9642"
"96555","8","TA8644946","111","9642"
"96556","12","TA7685855","42","9642"
"96557","27","TA7828047","3","9642"
"96558","15","TA5966637","124","9642"
"96559","35","TA9273463","50","9642"
"96560","12","TA6901673","108","9642"
"96561","6","TA6563875","112","9642"
"96562","31","TA3464927","105","9643"
"96563","3","TA3603281","115","9643"
"96564","5","TA5943757","66","9643"
"96565","16","TA3359545","118","9643"
"96566","58","TA2832289","18","9643"
"96567","14","TA4623484","31","9643"
"96568","30","TA7376493","127","9643"
"96569","47","TA9719844","49","9643"
"96570","14","TA8636922","125","9643"
"96571","12","TA8280143","108","9643"
"96572","4","TA9343788","3","9643"
"96573","35","TA6605226","79","9643"
"96574","42","TA9421486","99","9643"
"96575","17","TA4710267","61","9643"
"96576","31","TA4119616","16","9643"
"96577","44","TA8578367","24","9643"
"96578","40","TA7679351","91","9643"
"96579","62","TA5701219","29","9644"
"96580","5","TA4379116","66","9644"
"96581","50","TA1426318","118","9644"
"96582","44","TA1524646","31","9644"
"96583","5","TA6235204","105","9644"
"96584","27","TA4395208","27","9645"
"96585","13","TA6000753","17","9645"
"96586","16","TA4311758","40","9646"
"96587","11","TA2688600","79","9646"
"96588","40","TA9239382","70","9647"
"96589","51","TA4436504","59","9647"
"96590","30","TA6312279","127","9647"
"96591","5","TA6251724","47","9647"
"96592","5","TA2750130","37","9647"
"96593","7","TA4697005","49","9647"
"96594","45","TA2441958","7","9648"
"96595","1","TA6862066","90","9649"
"96596","6","TA3537569","42","9649"
"96597","11","TA6554114","79","9649"
"96598","17","TA9313334","59","9649"
"96599","11","TA1396816","15","9649"
"96600","77","TA3582406","117","9650"
"96601","5","TA3851913","13","9650"
"96602","23","TA8002404","41","9650"
"96603","14","TA7054551","75","9650"
"96604","6","TA2588699","119","9650"
"96605","4","TA5946947","96","9650"
"96606","51","TA3071009","45","9650"
"96607","9","TA9855416","74","9650"
"96608","7","TA1870525","8","9650"
"96609","35","TA9944393","51","9650"
"96610","12","TA8229439","39","9650"
"96611","14","TA2589853","6","9650"
"96612","1","TA9220017","90","9650"
"96613","14","TA4218225","8","9651"
"96614","12","TA8247182","39","9651"
"96615","7","TA1955063","78","9651"
"96616","13","TA6949678","11","9651"
"96617","7","TA6926033","71","9651"
"96618","3","TA2776453","4","9651"
"96619","47","TA5239287","21","9651"
"96620","6","TA3214128","46","9652"
"96621","26","TA4350213","34","9652"
"96622","9","TA7199822","104","9652"
"96623","12","TA6776131","42","9652"
"96624","50","TA4837175","118","9652"
"96625","7","TA2393464","125","9652"
"96626","7","TA8131808","115","9652"
"96627","13","TA4902059","56","9652"
"96628","14","TA8018705","24","9652"
"96629","17","TA9900689","131","9652"
"96630","10","TA3117221","109","9652"
"96631","80","TA4224176","34","9653"
"96632","60","TA3820518","52","9653"
"96633","62","TA3235227","29","9653"
"96634","4","TA6452250","74","9653"
"96635","49","TA9108002","98","9653"
"96636","40","TA9725217","56","9653"
"96637","7","TA7630860","115","9653"
"96638","40","TA2296520","102","9653"
"96639","6","TA4888445","84","9653"
"96640","53","TA3144565","132","9653"
"96641","47","TA8513771","77","9653"
"96642","9","TA9541983","100","9653"
"96643","11","TA9057558","51","9653"
"96644","9","TA9558569","9","9653"
"96645","4","TA4327330","64","9654"
"96646","11","TA8844867","110","9655"
"96647","6","TA3493949","83","9655"
"96648","29","TA1173119","63","9655"
"96649","2","TA5447825","113","9655"
"96650","16","TA8550547","118","9655"
"96651","63","TA7179825","14","9655"
"96652","35","TA6510927","79","9655"
"96653","18","TA4631291","57","9655"
"96654","11","TA4581391","50","9656"
"96655","22","TA9732499","110","9656"
"96656","6","TA2723286","17","9656"
"96657","42","TA3487818","23","9656"
"96658","38","TA5406327","106","9656"
"96659","10","TA6769171","123","9656"
"96660","9","TA5895683","74","9656"
"96661","5","TA8844741","15","9656"
"96662","9","TA3845964","65","9656"
"96663","31","TA1927663","81","9656"
"96664","31","TA9233340","67","9656"
"96665","6","TA8467886","57","9656"
"96666","18","TA2732121","120","9656"
"96667","4","TA9569505","43","9656"
"96668","4","TA6262830","122","9656"
"96669","5","TA7517281","55","9656"
"96670","15","TA8660412","128","9656"
"96671","15","TA8021630","77","9657"
"96672","26","TA9742921","33","9657"
"96673","5","TA5559933","51","9657"
"96674","7","TA3226710","10","9657"
"96675","9","TA3331489","122","9657"
"96676","34","TA8710257","15","9657"
"96677","5","TA2481249","76","9657"
"96678","53","TA1753132","111","9658"
"96679","12","TA5448264","38","9658"
"96680","33","TA5947897","62","9658"
"96681","27","TA9882988","82","9658"
"96682","34","TA8938574","15","9658"
"96683","14","TA9822393","71","9658"
"96684","31","TA1856516","97","9658"
"96685","62","TA9215580","29","9658"
"96686","8","TA3806521","48","9658"
"96687","14","TA4500608","24","9658"
"96688","7","TA3462416","8","9658"
"96689","40","TA7799958","54","9658"
"96690","2","TA8021792","124","9658"
"96691","6","TA9538256","44","9658"
"96692","9","TA5036387","28","9658"
"96693","6","TA1048505","103","9659"
"96694","2","TA4397597","129","9659"
"96695","5","TA9960420","16","9659"
"96696","6","TA4358313","39","9659"
"96697","9","TA7521289","104","9659"
"96698","42","TA9033337","71","9659"
"96699","8","TA9837227","35","9659"
"96700","21","TA1702640","14","9660"
"96701","7","TA8424591","24","9660"
"96702","21","TA1261507","53","9660"
"96703","44","TA8382188","31","9660"
"96704","10","TA6499875","52","9660"
"96705","82","TA2948511","27","9660"
"96706","34","TA2310528","126","9660"
"96707","7","TA3454355","90","9660"
"96708","5","TA9997550","76","9660"
"96709","11","TA8294027","86","9661"
"96710","12","TA2734613","44","9661"
"96711","44","TA3782070","75","9661"
"96712","25","TA8799007","73","9661"
"96713","10","TA2097425","130","9661"
"96714","13","TA8873149","11","9661"
"96715","11","TA7154799","72","9661"
"96716","34","TA4149976","15","9661"
"96717","78","TA6984790","80","9662"
"96718","4","TA5556009","20","9662"
"96719","63","TA9363059","14","9662"
"96720","17","TA6918251","76","9662"
"96721","3","TA5562101","57","9663"
"96722","43","TA5932529","78","9663"
"96723","20","TA6205257","52","9663"
"96724","44","TA8489071","125","9663"
"96725","46","TA5033531","41","9663"
"96726","37","TA6424209","112","9663"
"96727","53","TA5828002","111","9663"
"96728","6","TA5848574","70","9663"
"96729","19","TA7773707","65","9663"
"96730","45","TA8291624","7","9663"
"96731","5","TA3913286","121","9663"
"96732","24","TA5248561","88","9663"
"96733","30","TA1018621","68","9663"
"96734","13","TA2709314","11","9663"
"96735","25","TA2487894","73","9663"
"96736","8","TA4886784","118","9663"
"96737","17","TA3171408","61","9663"
"96738","70","TA5126463","86","9664"
"96739","9","TA9789236","20","9664"
"96740","51","TA8735047","131","9664"
"96741","10","TA3672626","68","9664"
"96742","31","TA8723515","1","9664"
"96743","16","TA5899240","48","9664"
"96744","27","TA7298510","12","9664"
"96745","56","TA7101033","100","9664"
"96746","5","TA9056260","97","9664"
"96747","5","TA1060394","66","9664"
"96748","12","TA3790498","30","9664"
"96749","5","TA9222950","62","9664"
"96750","37","TA5709583","112","9664"
"96751","2","TA9195811","129","9664"
"96752","40","TA2866276","102","9665"
"96753","7","TA1662893","7","9665"
"96754","3","TA7553992","53","9665"
"96755","9","TA4838429","9","9665"
"96756","44","TA1539440","125","9665"
"96757","15","TA6502462","128","9665"
"96758","14","TA8273322","99","9665"
"96759","5","TA8250745","19","9666"
"96760","17","TA8414959","60","9666"
"96761","42","TA4873211","71","9666"
"96762","25","TA2786737","96","9666"
"96763","18","TA4898393","104","9666"
"96764","5","TA5874156","105","9666"
"96765","8","TA9991220","25","9666"
"96766","17","TA7355895","76","9666"
"96767","5","TA2390379","51","9666"
"96768","12","TA9414975","39","9666"
"96769","53","TA7559164","61","9666"
"96770","9","TA6326424","82","9666"
"96771","11","TA2210812","13","9666"
"96772","29","TA7481069","122","9666"
"96773","4","TA7433387","35","9666"
"96774","4","TA1240142","122","9667"
"96775","27","TA5207251","27","9667"
"96776","5","TA3532912","127","9667"
"96777","5","TA6041733","126","9667"
"96778","2","TA8244429","113","9667"
"96779","30","TA1182815","130","9667"
"96780","42","TA6911027","6","9667"
"96781","5","TA3103099","16","9667"
"96782","17","TA8956144","132","9667"
"96783","51","TA8466150","131","9667"
"96784","19","TA4969365","18","9667"
"96785","35","TA8087427","50","9667"
"96786","4","TA3616011","82","9667"
"96787","30","TA1748459","121","9667"
"96788","7","TA5247473","10","9667"
"96789","9","TA6226018","120","9667"
"96790","4","TA3775761","92","9667"
"96791","97","TA1856316","26","9667"
"96792","7","TA9515968","4","9667"
"96793","10","TA4447760","105","9668"
"96794","21","TA8902414","10","9668"
"96795","14","TA3687385","24","9668"
"96796","46","TA3836207","41","9668"
"96797","10","TA4125585","68","9668"
"96798","11","TA9496837","79","9668"
"96799","6","TA5273104","44","9668"
"96800","30","TA7831341","130","9668"
"96801","18","TA3921010","120","9669"
"96802","11","TA6938421","110","9669"
"96803","5","TA4158774","47","9669"
"96804","9","TA7509958","122","9669"
"96805","35","TA3521092","51","9669"
"96806","13","TA9887080","69","9669"
"96807","16","TA6018348","26","9669"
"96808","35","TA7625407","50","9669"
"96809","15","TA7303037","124","9669"
"96810","6","TA6844927","119","9669"
"96811","6","TA8282102","57","9669"
"96812","25","TA1009223","73","9670"
"96813","10","TA4272394","123","9670"
"96814","55","TA9532265","104","9670"
"96815","8","TA2560134","32","9671"
"96816","14","TA8193312","6","9671"
"96817","48","TA3395469","40","9671"
"96818","33","TA3832913","22","9671"
"96819","38","TA4324252","85","9671"
"96820","41","TA2481228","95","9671"
"96821","53","TA6534683","61","9671"
"96822","4","TA5941902","12","9671"
"96823","9","TA7680906","9","9671"
"96824","10","TA5788288","130","9671"
"96825","5","TA9294264","129","9671"
"96826","15","TA9048091","77","9671"
"96827","37","TA5326274","36","9671"
"96828","11","TA6606145","13","9671"
"96829","7","TA2248709","49","9671"
"96830","31","TA3820172","97","9671"
"96831","12","TA6109476","119","9672"
"96832","18","TA5718738","120","9672"
"96833","9","TA1909961","87","9672"
"96834","15","TA8132350","89","9672"
"96835","5","TA7536260","1","9672"
"96836","4","TA4314580","12","9672"
"96837","5","TA8538954","79","9672"
"96838","10","TA7708885","16","9672"
"96839","11","TA1539384","50","9673"
"96840","13","TA7513369","70","9673"
"96841","13","TA3860391","46","9674"
"96842","14","TA1226477","107","9674"
"96843","47","TA7327155","77","9674"
"96844","10","TA7939971","55","9674"
"96845","41","TA7660192","2","9674"
"96846","38","TA5991308","119","9674"
"96847","31","TA6775909","109","9674"
"96848","35","TA2169768","13","9674"
"96849","7","TA3032270","89","9674"
"96850","40","TA6797697","70","9674"
"96851","22","TA1709765","115","9674"
"96852","30","TA8010977","68","9674"
"96853","9","TA3429564","100","9674"
"96854","51","TA7727983","59","9674"
"96855","2","TA3307426","47","9674"
"96856","5","TA8634041","50","9674"
"96857","5","TA4953271","72","9674"
"96858","8","TA9696057","118","9674"
"96859","6","TA1326142","54","9675"
"96860","11","TA6083999","50","9675"
"96861","16","TA4227608","116","9675"
"96862","31","TA2186884","81","9676"
"96863","9","TA7772095","9","9676"
"96864","8","TA4760782","98","9676"
"96865","6","TA7343557","69","9676"
"96866","50","TA1190974","118","9676"
"96867","15","TA6261943","129","9676"
"96868","50","TA5982138","32","9676"
"96869","7","TA2873544","107","9676"
"96870","3","TA2971249","4","9676"
"96871","35","TA4103940","79","9676"
"96872","9","TA9725941","87","9676"
"96873","12","TA2983898","85","9676"
"96874","15","TA6222806","47","9676"
"96875","13","TA4796700","56","9676"
"96876","31","TA7124440","97","9676"
"96877","5","TA9006705","62","9676"
"96878","55","TA5795572","114","9676"
"96879","30","TA7654901","130","9676"
"96880","80","TA7875657","33","9676"
"96881","63","TA2277157","14","9677"
"96882","20","TA1661187","29","9677"
"96883","11","TA2190252","51","9677"
"96884","42","TA5053180","8","9677"
"96885","5","TA5446727","37","9678"
"96886","38","TA1878273","44","9678"
"96887","4","TA7470890","20","9678"
"96888","7","TA8041797","90","9678"
"96889","13","TA9004535","95","9678"
"96890","35","TA9052734","50","9678"
"96891","38","TA8610783","103","9678"
"96892","16","TA9396571","98","9678"
"96893","18","TA5138163","100","9678"
"96894","11","TA9114705","126","9678"
"96895","24","TA7946785","92","9678"
"96896","5","TA6796173","22","9678"
"96897","6","TA3851356","119","9678"
"96898","3","TA5989464","4","9678"
"96899","49","TA5171462","98","9679"
"96900","16","TA8060098","118","9679"
"96901","3","TA2121748","10","9679"
"96902","22","TA8166238","115","9679"
"96903","8","TA9906787","40","9679"
"96904","7","TA7935982","31","9679"
"96905","4","TA7293479","25","9679"
"96906","6","TA8989599","30","9679"
"96907","6","TA8736159","39","9679"
"96908","20","TA4352782","52","9679"
"96909","13","TA9464451","95","9679"
"96910","67","TA9551835","110","9679"
"96911","47","TA7674967","21","9679"
"96912","40","TA4685250","91","9679"
"96913","72","TA3701430","38","9679"
"96914","27","TA6773749","12","9679"
"96915","11","TA5547852","66","9679"
"96916","19","TA2464267","65","9679"
"96917","47","TA8661061","128","9679"
"96918","27","TA4094793","82","9680"
"96919","6","TA4359279","30","9680"
"96920","3","TA3216658","10","9680"
"96921","5","TA4402449","22","9680"
"96922","16","TA8321069","48","9680"
"96923","9","TA1413115","28","9680"
"96924","41","TA2872910","2","9680"
"96925","5","TA3611781","113","9680"
"96926","17","TA9133418","60","9680"
"96927","23","TA7725144","41","9681"
"96928","4","TA8645557","82","9682"
"96929","21","TA3885814","14","9682"
"96930","13","TA3600409","83","9682"
"96931","139","TA7120680","41","9682"
"96932","8","TA3744150","60","9682"
"96933","5","TA2379693","15","9682"
"96934","12","TA6575313","42","9682"
"96935","10","TA3506166","1","9682"
"96936","10","TA2181371","81","9682"
"96937","38","TA3187115","108","9682"
"96938","41","TA9051156","2","9682"
"96939","12","TA8145274","36","9682"
"96940","6","TA9651904","30","9682"
"96941","4","TA5702321","92","9682"
"96942","10","TA9105254","97","9682"
"96943","9","TA3550394","58","9682"
"96944","4","TA6770725","12","9682"
"96945","10","TA9785836","19","9682"
"96946","5","TA7594832","123","9682"
"96947","7","TA6266438","31","9683"
"96948","13","TA4842238","17","9683"
"96949","8","TA9596251","132","9683"
"96950","15","TA3975332","21","9683"
"96951","15","TA6861066","7","9683"
"96952","17","TA3175765","45","9683"
"96953","15","TA3027474","89","9683"
"96954","11","TA6126830","37","9683"
"96955","6","TA9752488","56","9683"
"96956","51","TA5096124","59","9683"
"96957","8","TA4013618","131","9683"
"96958","59","TA9865107","9","9683"
"96959","4","TA8452981","64","9684"
"96960","5","TA4649391","1","9684"
"96961","14","TA3338831","125","9685"
"96962","7","TA6861206","49","9685"
"96963","7","TA9641321","75","9685"
"96964","39","TA7693381","69","9686"
"96965","34","TA9444766","15","9687"
"96966","7","TA8044425","75","9687"
"96967","7","TA6897460","10","9687"
"96968","9","TA4504562","114","9687"
"96969","28","TA6497101","87","9687"
"96970","10","TA4600693","16","9687"
"96971","15","TA8657053","21","9687"
"96972","12","TA1172017","103","9687"
"96973","5","TA9457803","37","9687"
"96974","5","TA2989846","22","9687"
"96975","42","TA4199379","99","9687"
"96976","29","TA6169129","63","9687"
"96977","7","TA3003989","107","9687"
"96978","7","TA8912526","128","9687"
"96979","44","TA7609249","24","9687"
"96980","12","TA1950894","30","9687"
"96981","16","TA1494500","26","9688"
"96982","7","TA7063960","5","9688"
"96983","14","TA1489363","23","9688"
"96984","35","TA5073509","13","9688"
"96985","49","TA6987152","98","9688"
"96986","27","TA3814743","64","9688"
"96987","14","TA4086375","31","9688"
"96988","10","TA3531243","67","9689"
"96989","3","TA7648682","10","9689"
"96990","40","TA1605408","54","9689"
"96991","6","TA7544156","30","9689"
"96992","34","TA8527698","66","9689"
"96993","9","TA2504605","3","9689"
"96994","8","TA6499054","98","9690"
"96995","6","TA3078517","119","9690"
"96996","9","TA5886552","65","9690"
"96997","7","TA6660238","21","9690"
"96998","3","TA6809180","53","9690"
"96999","8","TA4525129","40","9690"
"97000","44","TA6643697","125","9690"
"97001","31","TA4461367","16","9691"
"97002","5","TA7992688","121","9691"
"97003","42","TA8061261","94","9691"
"97004","4","TA6698252","74","9691"
"97005","33","TA5113608","22","9691"
"97006","22","TA5993792","110","9691"
"97007","17","TA7371717","60","9691"
"97008","11","TA7332925","86","9691"
"97009","13","TA5266853","54","9691"
"97010","14","TA8224782","78","9691"
"97011","40","TA8463384","11","9691"
"97012","14","TA4899201","99","9691"
"97013","12","TA5593891","119","9691"
"97014","10","TA7770689","81","9691"
"97015","13","TA8714269","83","9691"
"97016","5","TA1218981","124","9691"
"97017","7","TA5784147","6","9691"
"97018","12","TA9574356","73","9691"
"97019","9","TA2914545","93","9691"
"97020","41","TA4460497","17","9692"
"97021","97","TA2965474","26","9692"
"97022","6","TA2164509","103","9692"
"97023","11","TA8474151","79","9692"
"97024","6","TA2263244","119","9692"
"97025","6","TA7430275","30","9692"
"97026","2","TA3927043","76","9692"
"97027","7","TA6651744","4","9692"
"97028","43","TA5857943","107","9692"
"97029","6","TA8798452","106","9692"
"97030","13","TA8215455","56","9692"
"97031","35","TA4614720","50","9692"
"97032","27","TA5544222","28","9692"
"97033","13","TA2934530","34","9692"
"97034","38","TA4467510","108","9692"
"97035","10","TA9869863","55","9693"
"97036","3","TA3971313","115","9693"
"97037","6","TA7382394","46","9693"
"97038","5","TA6928796","113","9693"
"97039","27","TA7819377","28","9693"
"97040","24","TA6384634","88","9693"
"97041","47","TA8963331","21","9693"
"97042","50","TA4243997","118","9693"
"97043","5","TA7010807","50","9693"
"97044","7","TA2793102","23","9693"
"97045","12","TA6382260","30","9693"
"97046","8","TA9790099","60","9693"
"97047","25","TA9665117","73","9693"
"97048","25","TA4520651","35","9694"
"97049","47","TA4687673","128","9694"
"97050","34","TA8664549","72","9694"
"97051","60","TA3843888","52","9694"
"97052","14","TA5494497","6","9694"
"97053","6","TA1673939","46","9694"
"97054","6","TA7117185","91","9694"
"97055","6","TA5614262","112","9694"
"97056","7","TA8573858","53","9694"
"97057","17","TA4867291","76","9694"
"97058","47","TA4108731","77","9694"
"97059","59","TA7989573","9","9695"
"97060","4","TA6642497","96","9695"
"97061","35","TA8015924","79","9695"
"97062","12","TA5314803","42","9695"
"97063","35","TA4345273","13","9695"
"97064","6","TA2422005","112","9695"
"97065","25","TA2881093","117","9695"
"97066","6","TA6244377","106","9695"
"97067","7","TA4767964","125","9695"
"97068","30","TA4020069","68","9695"
"97069","13","TA6252487","56","9695"
"97070","13","TA7565649","27","9695"
"97071","13","TA7387233","2","9695"
"97072","10","TA2394468","130","9695"
"97073","27","TA9654177","12","9695"
"97074","8","TA1583812","48","9695"
"97075","22","TA3890297","110","9696"
"97076","40","TA8713799","83","9696"
"97077","10","TA5080609","109","9696"
"97078","7","TA4978958","89","9696"
"97079","5","TA9798969","66","9696"
"97080","40","TA9399556","91","9696"
"97081","38","TA6678497","84","9696"
"97082","17","TA3205912","45","9696"
"97083","31","TA7831113","1","9696"
"97084","24","TA8462690","88","9696"
"97085","51","TA8918225","60","9696"
"97086","5","TA1711552","67","9696"
"97087","6","TA8915230","36","9696"
"97088","13","TA9908529","69","9696"
"97089","40","TA9593965","70","9696"
"97090","59","TA3547267","65","9696"
"97091","13","TA3865443","2","9696"
"97092","5","TA6707947","126","9697"
"97093","8","TA2726392","111","9697"
"97094","13","TA8648698","17","9697"
"97095","13","TA9990908","80","9697"
"97096","80","TA1335897","34","9697"
"97097","31","TA4362145","19","9697"
"97098","31","TA9217935","101","9697"
"97099","5","TA4223927","105","9698"
"97100","17","TA1493999","59","9698"
"97101","5","TA2463895","51","9698"
"97102","10","TA7613006","97","9698"
"97103","30","TA5892716","130","9698"
"97104","34","TA8435280","15","9698"
"97105","10","TA2396894","55","9698"
"97106","13","TA3074412","54","9698"
"97107","15","TA9908816","129","9698"
"97108","17","TA7588713","76","9698"
"97109","6","TA8786699","70","9698"
"97110","6","TA2014189","112","9698"
"97111","16","TA3719299","26","9698"
"97112","38","TA6549470","30","9698"
"97113","27","TA6004549","93","9698"
"97114","10","TA5370002","123","9698"
"97115","6","TA2507478","17","9698"
"97116","7","TA7931496","31","9698"
"97117","5","TA5149401","51","9699"
"97118","4","TA7743791","122","9699"
"97119","34","TA6870093","66","9699"
"97120","15","TA8758831","21","9699"
"97121","19","TA4003416","9","9700"
"97122","25","TA7581130","35","9700"
"97123","9","TA1622488","63","9700"
"97124","9","TA8898181","114","9700"
"97125","78","TA6734361","80","9700"
"97126","21","TA2106302","14","9700"
"97127","7","TA1549400","75","9700"
"97128","31","TA7816865","123","9700"
"97129","8","TA5836892","25","9700"
"97130","38","TA4198112","44","9700"
"97131","4","TA7730889","3","9700"
"97132","15","TA5688841","89","9700"
"97133","20","TA9467040","52","9700"
"97134","42","TA7438972","94","9700"
"97135","10","TA9183462","29","9700"
"97136","11","TA7085476","51","9700"
"97137","31","TA4209616","1","9700"
"97138","16","TA7275694","26","9701"
"97139","6","TA4396462","91","9701"
"97140","39","TA9996333","69","9701"
"97141","6","TA7102853","54","9701"
"97142","12","TA8259503","117","9701"
"97143","47","TA2826127","21","9701"
"97144","8","TA1184798","59","9701"
"97145","9","TA6438940","100","9701"
"97146","27","TA2154763","27","9702"
"97147","27","TA6302222","93","9702"
"97148","10","TA9262300","1","9702"
"97149","34","TA3233313","126","9702"
"97150","4","TA4369027","96","9702"
"97151","4","TA9212766","20","9702"
"97152","13","TA7684582","91","9702"
"97153","10","TA9822351","109","9702"
"97154","6","TA7840125","119","9702"
"97155","10","TA1466416","68","9702"
"97156","10","TA7284934","127","9703"
"97157","11","TA1366902","22","9703"
"97158","6","TA3888165","54","9703"
"97159","4","TA2369858","12","9703"
"97160","43","TA3721203","107","9703"
"97161","38","TA9242486","119","9703"
"97162","50","TA3121258","32","9703"
"97163","14","TA6616082","125","9703"
"97164","12","TA6498417","112","9703"
"97165","9","TA1901850","64","9703"
"97166","34","TA6031003","126","9704"
"97167","7","TA7093468","5","9704"
"97168","10","TA7141241","16","9704"
"97169","13","TA6598217","69","9704"
"97170","27","TA9141854","64","9704"
"97171","63","TA5465070","14","9704"
"97172","47","TA9609318","77","9704"
"97173","12","TA5935832","112","9704"
"97174","35","TA4886808","50","9704"
"97175","6","TA8382189","70","9704"
"97176","46","TA3162638","89","9704"
"97177","6","TA4840904","103","9704"
"97178","9","TA1224702","20","9704"
"97179","9","TA9330155","120","9704"
"97180","4","TA9225671","25","9704"
"97181","13","TA8783495","27","9704"
"97182","7","TA8793033","115","9704"
"97183","8","TA7192000","45","9704"
"97184","9","TA4360783","63","9704"
"97185","30","TA9749270","121","9705"
"97186","7","TA6825026","77","9705"
"97187","2","TA9453263","124","9705"
"97188","8","TA4253100","60","9705"
"97189","6","TA3017113","85","9705"
"97190","10","TA8488511","19","9705"
"97191","43","TA4151239","78","9706"
"97192","7","TA9399942","94","9706"
"97193","48","TA5908034","48","9706"
"97194","11","TA9277663","110","9706"
"97195","70","TA4633021","86","9706"
"97196","26","TA1661209","80","9706"
"97197","4","TA6491747","12","9706"
"97198","26","TA4443993","34","9706"
"97199","4","TA1411019","122","9707"
"97200","34","TA6395417","66","9707"
"97201","18","TA7502220","100","9707"
"97202","139","TA5486920","41","9707"
"97203","10","TA2545973","101","9707"
"97204","27","TA9608985","93","9707"
"97205","38","TA7070583","85","9707"
"97206","13","TA6385420","95","9707"
"97207","5","TA2976249","72","9707"
"97208","15","TA7230172","124","9707"
"97209","14","TA2573632","43","9707"
"97210","3","TA3246765","4","9707"
"97211","13","TA1223812","11","9707"
"97212","14","TA5051608","94","9708"
"97213","25","TA7022071","96","9708"
"97214","7","TA9180542","107","9708"
"97215","15","TA4655889","124","9708"
"97216","82","TA9279437","27","9708"
"97217","8","TA8150795","40","9708"
"97218","35","TA6546339","51","9708"
"97219","8","TA1977191","45","9708"
"97220","42","TA2553011","8","9708"
"97221","6","TA3381239","57","9708"
"97222","4","TA8926057","58","9708"
"97223","13","TA3719140","80","9708"
"97224","15","TA5309026","77","9708"
"97225","19","TA6117802","9","9708"
"97226","76","TA6681999","73","9708"
"97227","5","TA1046742","68","9708"
"97228","33","TA3373888","62","9708"
"97229","12","TA4480378","119","9709"
"97230","42","TA3786772","8","9709"
"97231","16","TA6012971","116","9709"
"97232","18","TA3072289","114","9709"
"97233","47","TA5143524","5","9709"
"97234","13","TA2043807","102","9709"
"97235","4","TA9484483","12","9709"
"97236","13","TA2095618","83","9709"
"97237","17","TA3394977","132","9709"
"97238","5","TA4717687","15","9709"
"97239","7","TA4799115","107","9709"
"97240","80","TA3611921","33","9709"
"97241","25","TA9631330","73","9709"
"97242","8","TA5751216","48","9709"
"97243","13","TA7458868","54","9709"
"97244","13","TA8543699","27","9709"
"97245","47","TA9566921","49","9709"
"97246","16","TA5557420","32","9710"
"97247","10","TA4770388","127","9710"
"97248","27","TA3836128","28","9710"
"97249","9","TA3719373","120","9710"
"97250","5","TA4910176","68","9710"
"97251","9","TA7868346","9","9710"
"97252","13","TA8425682","34","9710"
"97253","5","TA7088175","15","9710"
"97254","7","TA3173111","107","9710"
"97255","4","TA4790967","82","9710"
"97256","19","TA5747977","18","9710"
"97257","15","TA8995732","128","9710"
"97258","7","TA1307041","7","9710"
"97259","24","TA7577403","92","9710"
"97260","10","TA3378613","101","9710"
"97261","82","TA9899426","27","9710"
"97262","24","TA9021627","25","9710"
"97263","51","TA3299146","60","9710"
"97264","51","TA7732155","131","9710"
"97265","46","TA5232883","41","9711"
"97266","9","TA6279723","3","9711"
"97267","5","TA8275265","50","9711"
