"segment_id","name","category","episode_id","segment_order_in_episode"
2019030912,"""Better""","Musical Performance",20190309,11
2019030913,"Supportive Friend","Sketch",20190309,12
2019030914,"","Goodnights",20190309,13
201903021,"Cohen Hearing","Cold Opening",20190302,0
201903022,"","Monologue",20190302,1
201903023,"What's That Name?","Game Show",20190302,2
201903024,"Toilet Death Ejector","Commercial",20190302,3
201903025,"Shark Tank - Legal Edition","Show",20190302,4
201903026,"The Unknown Caller","Film",20190302,5
201903027,"Cha Cha Slide","Sketch",20190302,6
201903028,"""Look What God Gave Her""","Musical Performance",20190302,7
201903029,"","Weekend Update",20190302,8
2019030210,"Bodega Bathroom","Musical Sketch",20190302,9
2019030211,"Cinema Classics","Show",20190302,10
2019030212,"""Don't Threaten Me With A Good Time""","Musical Performance",20190302,11
2019030213,"","In Memoriam",20190302,12
201902161,"Press Conference","Cold Opening",20190216,0
201902162,"","Monologue",20190216,1
201902163,"Fresh Takes","Show",20190216,2
201902164,"Extreme Baking Championship","Show",20190216,3
201902165,"Pound Puppy","Commercial",20190216,4
201902166,"""Pearl Cadillac""","Musical Performance",20190216,5
201902167,"","Weekend Update",20190216,6
201902168,"Family Feud","Game Show",20190216,7
201902169,"Bar Fight","Sketch",20190216,8
2019021610,"""This Land""","Musical Performance",20190216,9
2019021611,"Roach-Ex","Commercial",20190216,10
2019021612,"The Regal Promenade Pavilion","Commercial",20190216,11
2019021613,"","In Memoriam",20190216,12
2019021614,"","Goodnights",20190216,13
201902091,"Meet The Press","Cold Opening",20190209,0
201902092,"","Monologue",20190209,1
201902093,"Them Trumps","Commercial",20190209,2
201902094,"Virginia State Capitol","Sketch",20190209,3
201902095,"Valentine's Song","Music Video",20190209,4
201902096,"Parents Phone Call","Sketch",20190209,5
201902097,"Women of Congress","Sketch",20190209,6
201902098,"""Without Me""","Musical Performance",20190209,7
201902099,"","Weekend Update",20190209,8
2019020910,"Sorority Karaoke","Sketch",20190209,9
2019020911,"Black History Month","Miscellaneous",20190209,10
2019020912,"""Eastside""","Musical Performance",20190209,11
2019020913,"Maurice","Sketch",20190209,12
2019020914,"Riverdale","Sketch",20190209,13
2019020915,"","Goodnights",20190209,14
201901261,"Tucker Carlson Tonight","Cold Opening",20190126,0
201901262,"","Monologue",20190126,1
201901263,"Virgin Hunk","Show",20190126,2
201901264,"Mr. H","Film",20190126,3
201901265,"Air Traffic Control","Sketch",20190126,4
201901266,"The U.E.S.","Music Video",20190126,5
201901267,"Charmin","Sketch",20190126,6
201901268,"""Going Bad"", ""Uptown Vibes""","Musical Performance",20190126,7
201901269,"","Weekend Update",20190126,8
2019012610,"The Chronicles of Narnia: Return to Narnia","Sketch",20190126,9
2019012611,"Brothers","Sketch",20190126,10
2019012612,"""Championships""","Musical Performance",20190126,11
2019012613,"I Love My Dog","Music Video",20190126,12
2019012614,"New Orleans Vacation","Sketch",20190126,13
2019012615,"","Goodnights",20190126,14
201901191,"Deal Or No Deal - Government Shutdown Edition","Cold Opening",20190119,0
201901192,"","Monologue",20190119,1
201901193,"Action 9 News At Five","Show",20190119,2
201901194,"Leave Me Alurn","Commercial",20190119,3
201901195,"Millennial Millions","Game Show",20190119,4
201901196,"The Raunchiest Miss Rita","Commercial",20190119,5
201901197,"""Black Smoke Rising""","Musical Performance",20190119,6
201901198,"","Weekend Update",20190119,7
201901199,"Tabitha","Show",20190119,8
2019011910,"Kool-Aid","Commercial",20190119,9
2019011911,"""You're The One""","Musical Performance",20190119,10
2019011912,"Ken Instagram","Sketch",20190119,11
2019011913,"","Goodnights",20190119,12
201812151,"It's A Wonderful Trump","Cold Opening",20181215,0
201812152,"","Monologue",20181215,1
201812153,"85th Annual Westminster Daddy Show","Show",20181215,2
201812154,"Best Christmas Ever","Film",20181215,3
201812155,"Christmas Ornaments","Sketch",20181215,4
201812156,"Oscars Host Auditions","Miscellaneous",20181215,5
201812157,"Carnegie Lounge","Sketch",20181215,6
201812158,"""Nothing Breaks Like a Heart""","Musical Performance",20181215,7
201812159,"","Weekend Update",20181215,8
2018121510,"Weezer Fans","Sketch",20181215,9
2018121511,"Cop Christmas","Sketch",20181215,10
2018121512,"""Happy Xmas (War Is Over)""","Musical Performance",20181215,11
2018121513,"Happy Christmas, Britain","Show",20181215,12
2018121514,"","Goodnights",20181215,13
201812081,"Trump Brothers Bedtime","Cold Opening",20181208,0
201812082,"","Monologue",20181208,1
201812083,"Elf on the Shelf","Sketch",20181208,2
201812084,"GE Big Boy Appliances","Commercial",20181208,3
201812085,"Khal Drogo's Ghost Dojo","Show",20181208,4
201812086,"Them Trumps","Commercial",20181208,5
201812087,"""Guiding Light""","Musical Performance",20181208,6
201812088,"","Weekend Update",20181208,7
201812089,"An Extra Christmas Carol","Sketch",20181208,8
2018120810,"Day Of The Dorks","Sketch",20181208,9
2018120811,"""Delta""","Musical Performance",20181208,10
2018120812,"Sleigh Ride","Sketch",20181208,11
2018120813,"First Impression","Film",20181208,12
2018120814,"Rudolph's Big Night","Sketch",20181208,13
2018120815,"","Goodnights",20181208,14
201812011,"Trump in Argentina","Cold Opening",20181201,0
201812012,"","Monologue",20181201,1
201812013,"Netflix","Commercial",20181201,2
201812014,"Morning Joe","Show",20181201,3
201812015,"The War In Words","Show",20181201,4
201812016,"Dad Christmas","Commercial",20181201,5
201812017,"""Tints""","Musical Performance",20181201,6
201812018,"","Weekend Update",20181201,7
201812019,"Willy Wonka & the Chocolate Factory","Sketch",20181201,8
2018120110,"HSN","Show",20181201,9
2018120111,"""Who R U?""","Musical Performance",20181201,10
2018120112,"Good Morning Goomah","Show",20181201,11
2018120113,"A Holiday Message From The Women of SNL","Miscellaneous",20181201,12
2018120114,"","Goodnights",20181201,13
201811171,"The Ingraham Angle","Cold Opening",20181117,0
201811172,"","Monologue",20181117,1
201811173,"Dumb Dad","Sketch",20181117,2
201811174,"A Message From Jeff Bezos","Miscellaneous",20181117,3
201811175,"Thanksgiving Song","Sketch",20181117,4
201811176,"RBG","Music Video",20181117,5
201811177,"NASA TV","Sketch",20181117,6
201811178,"""Boo'd Up""","Musical Performance",20181117,7
201811179,"","Weekend Update",20181117,8
2018111710,"Slumber Party","Sketch",20181117,9
2018111711,"""Trip""","Musical Performance",20181117,10
2018111712,"RV Life","Sketch",20181117,11
2018111713,"Space Thanksgiving","Sketch",20181117,12
2018111714,"GPYass!","Commercial",20181117,13
2018111715,"","Goodnights",20181117,14
201811101,"Jeff Sessions Farewell","Cold Opening",20181110,0
201811102,"","Monologue",20181110,1
201811103,"Good Day Denver","Show",20181110,2
201811104,"Unity Song","Music Video",20181110,3
201811105,"Paranormal Encounter","Sketch",20181110,4
201811106,"Booty Kings","Music Video",20181110,5
201811107,"""Can't Be Broken""","Musical Performance",20181110,6
201811108,"","Weekend Update",20181110,7
201811109,"The Poddys","Award Show",20181110,8
2018111010,"House Hunters","Show",20181110,9
2018111011,"""Uproar""","Musical Performance",20181110,10
2018111012,"Brothers","Sketch",20181110,11
2018111013,"Dave's Outside the Women's Bathroom","Show",20181110,12
2018111014,"","Goodnights",20181110,13
201811031,"The Ingraham Angle","Cold Opening",20181103,0
201811032,"","Monologue",20181103,1
201811033,"Six Year Old","Sketch",20181103,2
201811034,"Midterm Ad","Miscellaneous",20181103,3
201811035,"KCR News","Show",20181103,4
201811036,"Divided We Stand","Commercial",20181103,5
201811037,"Teacher Fell Down","Sketch",20181103,6
201811038,"""Light On""","Musical Performance",20181103,7
201811039,"","Weekend Update",20181103,8
2018110310,"America's Got Talent: Wait, They're Good?","Commercial",20181103,9
2018110311,"""Fallingwater""","Musical Performance",20181103,10
2018110312,"HuckaPM","Commercial",20181103,11
2018110313,"Pug Wigs","Commercial",20181103,12
2018110314,"","Goodnights",20181103,13
201810131,"Kanye & Trump","Cold Opening",20181013,0
201810132,"","Monologue",20181013,1
201810133,"Movie Talkback","Sketch",20181013,2
201810134,"Beta Force","Commercial",20181013,3
201810135,"Thirsty Cops","Sketch",20181013,4
201810136,"A Frightening Tale","Film",20181013,5
201810137,"Cosby in Jail","Sketch",20181013,6
201810138,"""Can't Run But""","Musical Performance",20181013,7
201810139,"","Weekend Update",20181013,8
2018101310,"Bayou Benny's Liberal Lagniappe","Show",20181013,9
2018101311,"""Bridge Over Troubled Water""","Musical Performance",20181013,10
2018101312,"Cuban Vacation","Sketch",20181013,11
2018101313,"Trees","Music Video",20181013,12
2018101314,"Halloween Gig","Sketch",20181013,13
2018101315,"","Goodnights",20181013,14
201810061,"Brett Kavanaugh Post-Game","Cold Opening",20181006,0
201810062,"","Monologue",20181006,1
201810063,"Late Night Battle","Sketch",20181006,2
201810064,"Cricket Wireless","Commercial",20181006,3
201810065,"The Hidden Tales Of Egypt","Show",20181006,4
201810066,"Ted Cruz Rally","Film",20181006,5
201810067,"""Skeletons"", ""Astrothunder""","Musical Performance",20181006,6
201810068,"","Weekend Update",20181006,7
201810069,"So You're Willing To Date A Magician","Game Show",20181006,8
2018100610,"Baby Shower","Sketch",20181006,9
2018100611,"The Pumpkin Patch","Film",20181006,10
2018100612,"""Sicko Mode""","Musical Performance",20181006,11
2018100613,"Women's Round Table","Show",20181006,12
2018100614,"","Goodnights",20181006,13
201809291,"Kavanaugh Hearing","Cold Opening",20180929,0
201809292,"","Monologue",20180929,1
201809293,"Fortnite","Sketch",20180929,2
201809294,"A New Kyle","Film",20180929,3
201809295,"Coffee Shop","Sketch",20180929,4
201809296,"Rad Times At Frat U","Film",20180929,5
201809297,"""I Love It""","Musical Performance",20180929,6
201809298,"","Weekend Update",20180929,7
201809299,"Career Day","Sketch",20180929,8
2018092910,"""We Got Love""","Musical Performance",20180929,9
2018092911,"League of the South","Sketch",20180929,10
2018092912,"","Goodnights",20180929,11
2018092913,"""Ghost Town""","Musical Performance",20180929,12
201805191,"Holsten's Restaurant","Cold Opening",20180519,0
201805192,"","Monologue",20180519,1
201805193,"Royal Wedding Reception","Sketch",20180519,2
201805194,"Morning Joe","Show",20180519,3
201805195,"Mean Girls Musical","Film",20180519,4
201805196,"""Chun-Li""","Musical Performance",20180519,5
201805197,"","Weekend Update",20180519,6
201805198,"Pervert Hunters","Sketch",20180519,7
201805199,"What I Did For Trump","Musical Sketch",20180519,8
2018051910,"""Poke It Out""","Musical Performance",20180519,9
2018051911,"Talent Show","Sketch",20180519,10
2018051912,"Chicago Improv","Commercial",20180519,11
2018051913,"","In Memoriam",20180519,12
2018051914,"","Goodnights",20180519,13
201805121,"A Special Mother's Day Message","Cold Opening",20180512,0
201805122,"","Monologue",20180512,1
201805123,"Mother Knows Best!","Game Show",20180512,2
201805124,"Handmaids in the City","Commercial",20180512,3
201805125,"The Day You Were Born","Film",20180512,4
201805126,"Gospel Brunch","Show",20180512,5
201805127,"""High Horse""","Musical Performance",20180512,6
201805128,"","Weekend Update",20180512,7
201805129,"Wake Up Denver","Show",20180512,8
2018051210,"""Slow Burn""","Musical Performance",20180512,9
2018051211,"Last Call","Sketch",20180512,10
2018051212,"James Madison High School Graduation","Commercial",20180512,11
2018051213,"","Goodnights",20180512,12
201805051,"Michael Cohen Wiretap","Cold Opening",20180505,0
201805052,"","Monologue",20180505,1
201805053,"Jurassic World Trial","Sketch",20180505,2
201805054,"Friendos","Film",20180505,3
201805055,"Raz P. Berry","Sketch",20180505,4
201805056,"A Kanye Place","Film",20180505,5
201805057,"Dirty Talk","Sketch",20180505,6
201805058,"""Saturday""","Musical Performance",20180505,7
201805059,"","Weekend Update",20180505,8
2018050510,"Lando's Summit","Sketch",20180505,9
2018050511,"Barbie Instagram","Sketch",20180505,10
2018050512,"""This Is America""","Musical Performance",20180505,11
2018050513,"Prison Job","Sketch",20180505,12
2018050514,"","Goodnights",20180505,13
201804141,"Mueller & Cohen","Cold Opening",20180414,0
201804142,"","Monologue",20180414,1
201804143,"Drag Brunch","Sketch",20180414,2
201804144,"National School Walkout Day","Sketch",20180414,3
201804145,"Wild Wild Country","Film",20180414,4
201804146,"Diner Lobster","Musical Sketch",20180414,5
201804147,"""Over and Over and Over""","Musical Performance",20180414,6
201804148,"","Weekend Update",20180414,7
201804149,"Hollywood Update","Show",20180414,8
2018041410,"Horns","Sketch",20180414,9
2018041411,"""Connected By Love""","Musical Performance",20180414,10
2018041412,"The Real Intros of Reality Hills","Show",20180414,11
2018041413,"","Goodnights",20180414,12
201804071,"Outnumbered","Cold Opening",20180407,0
201804072,"","Monologue",20180407,1
201804073,"Nike Pro-Chiller Leggings","Commercial",20180407,2
201804074,"Black Jeopardy!","Game Show",20180407,3
201804075,"Medical Breakthrough","Sketch",20180407,4
201804076,"Aidy B & Cardi B","Film",20180407,5
201804077,"""Bodak Yellow"", ""Bartier Cardi""","Musical Performance",20180407,6
201804078,"","Weekend Update",20180407,7
201804079,"Magic Mirror","Sketch",20180407,8
2018040710,"Warehouse Fire","Sketch",20180407,9
2018040711,"""Be Careful""","Musical Performance",20180407,10
2018040712,"Restaurant Complaint","Musical Sketch",20180407,11
2018040713,"The Game of Life: DACA Edition","Commercial",20180407,12
2018040714,"Wakanda Forever","Sketch",20180407,13
2018040715,"","Goodnights",20180407,14
201803171,"Anderson Cooper 360","Cold Opening",20180317,0
201803172,"","Monologue",20180317,1
201803173,"The Californians","Show",20180317,2
201803174,"Kiss Me I'm Irish","Game Show",20180317,3
201803175,"Game Night","Sketch",20180317,4
201803176,"Jurassic Park Auditions","Miscellaneous",20180317,5
201803177,"""Creature Comfort""","Musical Performance",20180317,6
201803178,"","Weekend Update",20180317,7
201803179,"Sacred Rock","Sketch",20180317,8
2018031710,"CBC News Hour","Show",20180317,9
2018031711,"""Put Your Money on Me""","Musical Performance",20180317,10
2018031712,"Undercover Office Potty","Commercial",20180317,11
2018031713,"","Goodnights",20180317,12
201803101,"The Bachelor","Cold Opening",20180310,0
201803102,"","Monologue",20180310,1
201803103,"Family Feud","Game Show",20180310,2
201803104,"This Is U.S.","Commercial",20180310,3
201803105,"Family Dinner","Sketch",20180310,4
201803106,"Sasquatch","Film",20180310,5
201803107,"""Pink Lemonade""","Musical Performance",20180310,6
201803108,"","Weekend Update",20180310,7
201803109,"Black Panther","Sketch",20180310,8
2018031010,"Dr. Love","Sketch",20180310,9
2018031011,"Line Reader","Sketch",20180310,10
2018031012,"Rock or Rap","Film",20180310,11
2018031013,"""Wild Love""","Musical Performance",20180310,12
2018031014,"Dying Mrs. Gomez","Sketch",20180310,13
2018031015,"","Goodnights",20180310,14
201803031,"Anderson Cooper 360","Cold Opening",20180303,0
201803032,"","Monologue",20180303,1
201803033,"The Grabbies","Award Show",20180303,2
201803034,"Ned's Roach Away","Commercial",20180303,3
201803035,"Homework Hotline","Show",20180303,4
201803036,"The Champions","Show",20180303,5
201803037,"""Stir Fry""","Musical Performance",20180303,6
201803038,"","Weekend Update",20180303,7
201803039,"Hump Or Dump","Game Show",20180303,8
2018030310,"Construction Site","Sketch",20180303,9
2018030311,"""Narcos""","Musical Performance",20180303,10
2018030312,"Last Call","Sketch",20180303,11
2018030313,"","Goodnights",20180303,12
201802031,"Fox and Friends","Cold Opening",20180203,0
201802032,"","Monologue",20180203,1
201802033,"Revolutionary War","Sketch",20180203,2
201802034,"Stranger Things 3","Sketch",20180203,3
